ProductID,ProductName,Category,Price,StockQty,SupplierID,Status,ExtraColumn
INVALID_74,Erik Murray,Sports,19909.17,45,SUP0020,Claim,EXTRA_DATA
PRO2215,Ann Wood,Electronics,7402.78,264,SUP0003,If,EXTRA_DATA
PRO2216,John Moore,Books,11696.43,7,SUP0007,Enjoy,EXTRA_DATA
PRO2217,Sarah Snow,Electronics,20791.99,109,SUP0002,International,EXTRA_DATA
PRO2218,Jesse Carr,GROCERY,49844.04,185,SUP0020,Whose,EXTRA_DATA
PRO2219,Paula Smith,clothing,46746.03,70,SUP0007,Room,EXTRA_DATA
PRO2220,  April Willis  ,Books,24380.24,283,SUP0008,Upon,EXTRA_DATA
PRO2221,Wendy Mahoney,Books,47136.8,207,SUP0001,Imagine,EXTRA_DATA
PRO2222,David Conley,Books,27887.13,182,SUP0008,Could,EXTRA_DATA
PRO2223,Donald Williams,Books,21849.34,272,SUP0010,Democratic,EXTRA_DATA
PRO2224,Connor Cardenas,Books,23797.96,215,SUP0005,Base,EXTRA_DATA
PRO2225,Rachel Fletcher,Books,49811.06,9999,SUP0017,Project,EXTRA_DATA
PRO2226,Brandon Jones,Sports,2222.51,248,SUP0019,Feel,EXTRA_DATA
PRO2227,Shannon Pierce,Books,35559.52,119,SUP0012,Today,EXTRA_DATA
PRO2228,  Douglas Johnson  ,Electronics,49007.68,175,SUP0008,Ability,EXTRA_DATA
PRO2229,Paul Zuniga,Grocery,41671.83,38,SUP0006,Miss,EXTRA_DATA
PRO2230,Andrea Howard,Furniture,44617.15,25,SUP0018,Daughter,EXTRA_DATA
INVALID_56,Nathan Bell,FURNITURE,Twenty Five Thousand,213,SUP0018,Here,EXTRA_DATA
PRO2232,Steven Blackburn,SPORTS,13431.53,127,SUP0012,Commercial,EXTRA_DATA
PRO2233,Madeline Curry,Furniture,22193.53,115,SUP0016,Later,EXTRA_DATA
PRO2234,Gina Dennis,Electronics,42789.45,60,SUP0005,Through,EXTRA_DATA
PRO2235,Katie Ryan,Electronics,38008.31,230,SUP0001,Still,EXTRA_DATA
PRO2236,Patrick Novak,Grocery,23029.05,166,SUP0015,Ground,EXTRA_DATA
PRO2237,Lisa Young,Books,45996.03,87,SUP0008,Wall,EXTRA_DATA
INVALID_95,Ariel Peterson,Sports,16140.75,105,SUP0017,How,EXTRA_DATA
PRO2239,Audrey Jordan,Grocery,35471.93,116,SUP0020,Participant,EXTRA_DATA
PRO2240,Michael Woods,Sports,24680.13,204,SUP0007,Enter,EXTRA_DATA
INVALID_43,Peter Garcia,Electronics,30640.81,270,SUP0003,Room,EXTRA_DATA
PRO2242,Nichole Porter,Books,19206.37,132,SUP0020,Control,EXTRA_DATA
PRO2243,Carla Bates,Books,38133.05,236,SUP0020,Democrat,EXTRA_DATA
PRO2244,Edward Schmitt,Clothing,42451.05,162,SUP0013,Pressure,EXTRA_DATA
PRO2245,Nicholas White,Electronics,35670.76,144,SUP0008,Consumer,EXTRA_DATA
PRO2246,Nicole Martinez,Books,18148.99,210,SUP0001,Produce,EXTRA_DATA
INVALID_92,John Diaz,Grocery,7285.09,197,SUP0007,Case,EXTRA_DATA
PRO2248,Marcus Lawson,Electronics,11644.7,214,SUP0009,Account,EXTRA_DATA
PRO2249,Pamela Fischer,grocery,18949.3,209,SUP0019,Born,EXTRA_DATA
PRO2250,  Philip Waters  ,Grocery,26636.02,234,SUP0011,Ask,EXTRA_DATA
PRO2251,  Mary Mayer  ,sports,4839.84,188,SUP0003,Total,EXTRA_DATA
PRO2252,  Cory Clark  ,Grocery,35925.49,265,SUP0013,Catch,EXTRA_DATA
PRO2253,Jacob Walker,Grocery,13348.73,117,SUP0017,Order,EXTRA_DATA
PRO2254,Jennifer Miller,Furniture,39795.92,209,SUP0012,Put,EXTRA_DATA
PRO2255,Nancy Thompson,Electronics,12786.75,33,SUP0016,Close,EXTRA_DATA
PRO2256,Eric Espinoza,Clothing,48802.4,49,SUP0013,Find,EXTRA_DATA
PRO2257,Ricky Ortiz,Grocery,13120.8,219,SUP9999,Type,EXTRA_DATA
PRO2258,Andrew Stephens,Furniture,3263.36,258,SUP0015,Ability,EXTRA_DATA
PRO2259,Kristina Ellis,GROCERY,11325.15,148,SUP0007,But,EXTRA_DATA
PRO2260,Whitney Pierce,Clothing,35447.95,149,SUP0006,Manager,EXTRA_DATA
PRO2261,David Coleman,Furniture,4532.53,256,SUP0007,Beautiful,EXTRA_DATA
INVALID_99,Shawn Steele,Clothing,34302.49,27,SUP0015,Picture,EXTRA_DATA
PRO1214,Claudia Nguyen,Books,24787.74,183,SUP0001,Strategy,EXTRA_DATA
INVALID_55,Anthony Fowler,Furniture,1882.24,154,SUP0016,Budget,EXTRA_DATA
PRO2265,Brittany Klein,Furniture,46066.98,235,SUP0013,Record,EXTRA_DATA
PRO2266,Kelly Meza,Electronics,44711.9,261,SUP0010,Social,EXTRA_DATA
PRO2267,Joanne Bruce,Books,17960.91,271,SUP0004,Amount,EXTRA_DATA
PRO2268,Lauren Baker,furniture,39234.91,147,SUP0019,Continue,EXTRA_DATA
INVALID_10,Katie Henry,Furniture,,41,SUP0002,Doctor,EXTRA_DATA
PRO2270,Karen Jones,Clothing,38676.29,171,SUP0013,Rich,EXTRA_DATA
PRO2271,Stephanie Bryant,Grocery,12631.56,124,SUP0005,Good,EXTRA_DATA
PRO2272,Lisa Garcia,Grocery,27170.74,3,SUP0003,Whom,EXTRA_DATA
PRO2273,Jesus Vargas,Sports,22543.63,29,SUP0002,Think,EXTRA_DATA
PRO2274,Miranda Smith,Furniture,34255.47,173,SUP0009,Apply,EXTRA_DATA
PRO2275,Carol Green,Electronics,32989.38,5,SUP0003,Grow,EXTRA_DATA
PRO2276,Lori Hernandez,Clothing,-3219.49,91,SUP0015,Require,EXTRA_DATA
PRO2277,Elizabeth Carlson,Sports,35586.86,165,SUP0012,Factor,EXTRA_DATA
PRO2278,Christina Lee,Grocery,Five Hundred,190,SUP0006,Walk,EXTRA_DATA
PRO0598,  Jessica Smith  ,Clothing,22513.79,68,SUP0005,Personal,EXTRA_DATA
PRO2280,Andrew Hughes,Electronics,34886.68,9,SUP0004,For,EXTRA_DATA
PRO2281,Daniel Stone,Books,33354.11,11,SUP0019,Herself,EXTRA_DATA
PRO2282,Sarah Wagner,Clothing,29305.79,80,SUP0008,Wife,EXTRA_DATA
PRO2283,  Nicole Williams  ,Books,42226.49,243,SUP0009,Suggest,EXTRA_DATA
PRO2284,Matthew Cooke,Furniture,31896.06,94,SUP0017,Agency,EXTRA_DATA
PRO2285,Michelle White,Electronics,5814.33,67,SUP0020,Off,EXTRA_DATA
PRO2286,Megan Moore,Sports,37286.98,261,SUP0011,Smile,EXTRA_DATA
INVALID_95,Marc Morgan,Clothing,40109.29,155,SUP9999,Rate,EXTRA_DATA
PRO2288,William Smith,Clothing,,75,SUP0011,List,EXTRA_DATA
PRO2289,Cody Tucker,Books,45102.88,106,SUP0018,Blue,EXTRA_DATA
PRO2290,Zachary Butler,furniture,8799.69,64,SUP0012,Occur,EXTRA_DATA
PRO2291,Kelly Garcia,Clothing,17265.86,66,SUP0017,Product,EXTRA_DATA
PRO2292,Michael Shaw,Clothing,-2729.73,-1,SUP0005,Cultural,EXTRA_DATA
PRO2293,Eric Peterson,Grocery,40921.0,299,SUP0015,Meeting,EXTRA_DATA
INVALID_89,Laurie Esparza,Furniture,16093.62,161,SUP0002,Film,EXTRA_DATA
PRO1510,Karla Spencer,Books,25169.64,252,SUP0017,Expect,EXTRA_DATA
PRO2296,Christine Adams,Grocery,37963.84,239,SUP0010,Appear,EXTRA_DATA
PRO2297,  Amber Ross  ,Furniture,22305.23,95,SUP0014,Guy,EXTRA_DATA
PRO2298,Kenneth Davis,Sports,16410.39,67,SUP0003,Begin,EXTRA_DATA
PRO2299,Elizabeth Peterson,Furniture,15683.93,255,SUP0015,Skill,EXTRA_DATA
PRO2300,Jason Baker,Clothing,18103.95,57,SUP0005,Structure,EXTRA_DATA
PRO2301,Brandon Johnson,Books,45112.34,196,SUP0020,About,EXTRA_DATA
PRO2302,Mary Rodriguez,Grocery,47489.3,185,SUP0013,Research,EXTRA_DATA
PRO2303,Eric Ortiz,Electronics,18315.55,161,SUP0014,Them,EXTRA_DATA
PRO2304,Alexandra Webb,Sports,23904.33,193,SUP0019,Here,EXTRA_DATA
PRO2305,Jose Kelly,Electronics,38418.43,168,SUP0009,Concern,EXTRA_DATA
PRO2306,David Thomas,Grocery,5606.77,92,SUP0014,Half,EXTRA_DATA
PRO2307,Jack Manning,Electronics,,155,SUP0019,Five,EXTRA_DATA
PRO2308,  Alexander Roberts  ,Electronics,5042.17,173,SUP0010,Page,EXTRA_DATA
PRO2309,Jean Davis,Electronics,Five Hundred,250,SUP0014,Republican,EXTRA_DATA
PRO2310,Tiffany Jones,Electronics,-2513.27,67,SUP0020,Argue,EXTRA_DATA
PRO2311,Nancy Vazquez,Grocery,0,120,SUP0011,Certain,EXTRA_DATA
PRO2312,Andrew Padilla,Grocery,33000.65,66,SUP0005,Population,EXTRA_DATA
PRO2313,George Wolfe,clothing,46862.61,35,SUP0013,Citizen,EXTRA_DATA
PRO2314,Lynn Johnson,Furniture,39234.2,279,SUP0020,Fire,EXTRA_DATA
PRO2315,Tina Ramirez,Electronics,42959.32,284,SUP0003,Tell,EXTRA_DATA
PRO2316,Patricia Duffy,Sports,26569.43,279,SUP0003,Catch,EXTRA_DATA
PRO0770,Renee Newton,Electronics,40739.67,225,SUP0008,Draw,EXTRA_DATA
PRO2318,Ryan Larson,Furniture,28797.13,71,SUP0017,Perform,EXTRA_DATA
PRO2319,  Justin Owens  ,Grocery,38602.85,138,SUP0015,Message,EXTRA_DATA
PRO2320,Jennifer Mayer,Furniture,21379.67,84,SUP0002,Better,EXTRA_DATA
PRO2321,Heather Espinoza,Grocery,34731.76,270,SUP0013,Air,EXTRA_DATA
PRO2322,Aaron Mendoza,Grocery,5668.42,269,SUP0009,Surface,EXTRA_DATA
PRO2323,Allison Wallace,Sports,0,135,SUP0014,Particularly,EXTRA_DATA
PRO2324,Michael Hill,Sports,25366.95,222,SUP0009,Stop,EXTRA_DATA
PRO2325,Steven Taylor,Furniture,33315.53,271,SUP0004,Around,EXTRA_DATA
PRO2326,  Frank Lee  ,Books,11769.85,35,SUP0018,Range,EXTRA_DATA
PRO2327,Douglas Yu,Furniture,0,69,SUP0001,Present,EXTRA_DATA
PRO2328,Stacie Howard,Grocery,14824.14,266,SUP0003,Standard,EXTRA_DATA
PRO2329,Adriana Lopez,Grocery,15557.42,237,SUP9999,Sea,EXTRA_DATA
PRO2330,  Chase Smith  ,Sports,37548.97,86,SUP0007,But,EXTRA_DATA
PRO2331,Melissa Kane,Furniture,33967.28,156,SUP9999,Blood,EXTRA_DATA
PRO2332,  David Webb  ,Furniture,19594.86,300,SUP0020,None,EXTRA_DATA
PRO2333,Heather Martinez,Furniture,,235,SUP0006,Wish,EXTRA_DATA
PRO2334,Angela Mitchell,Books,23624.45,42,SUP0001,Tonight,EXTRA_DATA
PRO2335,Vickie Watkins,Electronics,37865.24,160,SUP0013,Treatment,EXTRA_DATA
PRO2336,Dylan Graham,Electronics,29068.39,260,SUP0009,Another,EXTRA_DATA
PRO2337,Thomas Martinez,Electronics,19958.71,191,SUP0011,Member,EXTRA_DATA
PRO2338,Victoria Compton,Books,21116.9,169,SUP0002,Exist,EXTRA_DATA
PRO2339,Alexandra Bell,Clothing,36466.76,87,SUP0016,Free,EXTRA_DATA
PRO2340,Douglas Monroe,Sports,48368.06,217,SUP0009,Popular,EXTRA_DATA
PRO2341,Robert Moody,Sports,15543.15,95,SUP0001,Official,EXTRA_DATA
PRO2342,Daniel Porter,Electronics,24227.01,83,SUP0013,Health,EXTRA_DATA
PRO2343,Heather Leon,FURNITURE,33909.62,298,SUP0020,Somebody,EXTRA_DATA
PRO2344,Brian Wright,Grocery,5352.78,167,SUP0004,Buy,EXTRA_DATA
PRO2345,Ricky Levy,Books,35561.28,160,SUP0006,Because,EXTRA_DATA
PRO2346,Rachel Rhodes,Sports,38848.46,155,SUP0004,Successful,EXTRA_DATA
PRO2347,Elizabeth Miller,Clothing,0,16,SUP0001,Car,EXTRA_DATA
PRO2348,Emily Hernandez,Electronics,13712.83,193,SUP0016,Them,EXTRA_DATA
PRO2349,Alexandra Parker,GROCERY,0,81,SUP0007,Fly,EXTRA_DATA
PRO2350,Amanda Blanchard,Electronics,18278.48,96,SUP0015,Future,EXTRA_DATA
PRO2351,Michael Zimmerman,Clothing,13763.73,30,SUP0012,Fund,EXTRA_DATA
PRO2352,Marvin Wilson,Furniture,0,270,SUP0002,Green,EXTRA_DATA
PRO2353,Keith Williams,Books,9527.54,94,SUP0017,Meeting,EXTRA_DATA
INVALID_25,Rebecca Black,Clothing,4186.52,202,SUP0001,Four,EXTRA_DATA
PRO2355,Joseph Holland,Clothing,38984.18,40,SUP0013,Series,EXTRA_DATA
PRO2356,Jessica Roy,FURNITURE,39348.36,210,SUP0005,Adult,EXTRA_DATA
PRO2357,Cheryl Brown,Clothing,29248.66,218,SUP0019,Hair,EXTRA_DATA
PRO2358,Amy Peterson,Grocery,22870.0,30,SUP0018,Whole,EXTRA_DATA
PRO2359,Sarah Murphy,Furniture,31408.17,102,SUP0012,Under,EXTRA_DATA
PRO2360,Matthew Watts,Clothing,10795.0,105,SUP0007,Light,EXTRA_DATA
PRO2361,Katherine Gardner,Electronics,6754.2,130,SUP0011,Property,EXTRA_DATA
PRO2362,Michael Harvey,Sports,37431.04,128,SUP0006,Moment,EXTRA_DATA
PRO2363,Larry Mclean,Electronics,5150.08,229,SUP0006,Final,EXTRA_DATA
PRO2364,James Duncan,Furniture,Twenty Five Thousand,291,SUP0012,Meeting,EXTRA_DATA
PRO2365,Jonathan Crane,Clothing,7613.18,193,SUP0016,Mother,EXTRA_DATA
PRO2366,  Susan Johnson  ,Grocery,6998.36,65,SUP0002,Majority,EXTRA_DATA
PRO2367,James Kelly,Electronics,39767.71,296,SUP0002,Save,EXTRA_DATA
PRO2368,Randy Hernandez,Furniture,,287,SUP0001,Loss,EXTRA_DATA
PRO2369,Bryan Norton,Electronics,18386.2,185,SUP0010,Candidate,EXTRA_DATA
PRO2370,  Alexandra Smith  ,Grocery,,229,SUP0009,Common,EXTRA_DATA
PRO2371,Candice Buchanan,FURNITURE,28977.99,188,SUP0002,Care,EXTRA_DATA
PRO2372,  Kayla Holt  ,Sports,21244.6,207,SUP0007,Forward,EXTRA_DATA
PRO2373,Alan Sawyer,Books,24476.15,279,SUP0003,Language,EXTRA_DATA
PRO2374,  Caitlin Lang  ,ELECTRONICS,13761.35,34,SUP0005,Lot,EXTRA_DATA
PRO2375,Charles Orozco,Grocery,20613.77,295,SUP0011,Different,EXTRA_DATA
PRO2028,Craig Bell,Books,20879.09,270,SUP0018,History,EXTRA_DATA
PRO2377,Steven Mcmahon,Furniture,47135.55,110,SUP0004,Minute,EXTRA_DATA
PRO2378,Robert Reid,Sports,,143,SUP0013,Become,EXTRA_DATA
PRO2379,Mary Ramos,Electronics,41715.06,193,SUP0011,Perform,EXTRA_DATA
PRO2380,Daniel Young,Grocery,5746.4,45,SUP0018,Already,EXTRA_DATA
PRO2381,  Monica Carpenter  ,Electronics,7201.51,127,SUP0004,Show,EXTRA_DATA
PRO2382,Daniel Aguilar,Furniture,29601.77,119,SUP0011,Dinner,EXTRA_DATA
PRO2383,Jeffrey Brooks,Sports,16529.21,124,SUP0007,Board,EXTRA_DATA
PRO2384,  Nicole Marquez  ,Clothing,29297.18,184,SUP0011,Technology,EXTRA_DATA
PRO2385,Alicia Hoffman,Electronics,36343.09,191,SUP0018,Cover,EXTRA_DATA
PRO2386,Destiny Archer,Electronics,38663.59,23,SUP0018,Run,EXTRA_DATA
PRO2387,Brandi Tran,sports,13820.88,139,SUP0018,Deal,EXTRA_DATA
PRO2388,April Fields,Electronics,16202.03,0,SUP0007,Realize,EXTRA_DATA
PRO2389,Diane Drake,Grocery,24186.12,93,SUP0002,Artist,EXTRA_DATA
PRO2390,  Jimmy George  ,Electronics,27145.61,26,SUP0010,Feeling,EXTRA_DATA
PRO2391,William Conrad,Furniture,22919.76,114,SUP0016,Song,EXTRA_DATA
PRO2392,David Jones,Clothing,33869.51,20,SUP0020,Base,EXTRA_DATA
PRO2393,Jacob Atkins,Sports,49649.66,197,SUP0002,Spend,EXTRA_DATA
PRO2394,Terry Foster,Clothing,31831.99,240,SUP0002,Window,EXTRA_DATA
PRO2395,Duane Fletcher,Sports,48432.23,290,SUP0014,Yourself,EXTRA_DATA
PRO2396,  Kristen Brock  ,Furniture,3266.47,243,SUP0018,War,EXTRA_DATA
PRO2397,Nicholas Mcfarland,Clothing,10037.87,107,SUP0015,Investment,EXTRA_DATA
PRO2398,  Ronald Shannon  ,Books,25808.0,123,SUP0003,Later,EXTRA_DATA
PRO2399,Stacey Jones,Sports,28864.4,240,SUP0007,Say,EXTRA_DATA
PRO2400,Ryan Patton,Books,49201.05,188,SUP0017,Too,EXTRA_DATA
PRO2401,John Garcia,Books,8196.53,25,SUP0014,Two,EXTRA_DATA
PRO2402,  Jacob Smith  ,Books,24088.77,121,SUP0012,Pm,EXTRA_DATA
PRO2403,Jorge King,Furniture,29629.24,46,SUP0001,Of,EXTRA_DATA
INVALID_32,Jessica Wilson,Grocery,29159.99,208,SUP0001,Pay,EXTRA_DATA
PRO2405,Timothy Robertson,Electronics,17478.13,60,SUP0015,Generation,EXTRA_DATA
PRO2406,James Hawkins,Sports,6709.85,46,SUP0020,Clearly,EXTRA_DATA
PRO2407,Mark Nielsen,Clothing,45328.15,214,SUP0002,Make,EXTRA_DATA
PRO2408,Brent Davidson,Books,17722.91,87,SUP0012,Word,EXTRA_DATA
PRO2409,  Vanessa West  ,Grocery,16604.38,30,SUP0008,Deal,EXTRA_DATA
PRO2410,Joanna Fitzpatrick,clothing,40942.55,185,SUP0012,Need,EXTRA_DATA
PRO2411,Meredith Davis,ELECTRONICS,35004.31,58,SUP0011,Front,EXTRA_DATA
PRO2412,Brianna Hernandez,Sports,37848.55,237,SUP0009,Guy,EXTRA_DATA
PRO2413,  Joshua Pham  ,Sports,48509.53,295,SUP0016,Let,EXTRA_DATA
PRO2414,Mary Downs,Books,41457.4,273,SUP0018,Just,EXTRA_DATA
PRO2415,Thomas Marshall,Electronics,Ten Thousand,265,SUP0020,Across,EXTRA_DATA
INVALID_61,Thomas Chen,Books,24353.09,27,SUP0017,Drug,EXTRA_DATA
PRO2417,Gabriel Mcmahon,Sports,-1131.32,282,SUP0016,Level,EXTRA_DATA
PRO1760,Robert Parsons,Grocery,7105.44,60,SUP0010,Bad,EXTRA_DATA
PRO2419,  Tony Miller  ,Furniture,46647.69,211,SUP0012,At,EXTRA_DATA
PRO2420,Hayden Holmes,Furniture,5496.79,28,SUP0006,Project,EXTRA_DATA
PRO2421,David Mack,Grocery,28960.88,102,SUP0018,May,EXTRA_DATA
PRO2422,John Salas,Electronics,5381.36,296,SUP0006,Who,EXTRA_DATA
PRO2423,Kevin Calhoun,Grocery,49306.59,215,SUP0017,Maintain,EXTRA_DATA
PRO2424,Rebecca Hernandez,Electronics,8680.82,47,SUP0012,Game,EXTRA_DATA
PRO2425,  Kelsey Graham  ,Grocery,,137,SUP0004,Somebody,EXTRA_DATA
PRO2426,Ariana Gonzalez,Sports,-3691.18,9999,SUP0014,Deep,EXTRA_DATA
PRO2427,Christina Gallagher,Books,8643.02,19,SUP0008,His,EXTRA_DATA
PRO2428,Gordon Hurst,Electronics,31493.1,129,SUP0018,Particularly,EXTRA_DATA
PRO2429,Mia Pham,Clothing,19530.12,122,SUP0016,Step,EXTRA_DATA
INVALID_80,  Kevin Schroeder  ,Sports,24863.48,206,SUP9999,Why,EXTRA_DATA
PRO2431,  Christine Anderson  ,Furniture,11544.11,78,SUP0014,Military,EXTRA_DATA
PRO2432,  Sabrina Smith  ,Furniture,49426.45,6,SUP0020,Order,EXTRA_DATA
PRO0710,  Michael Ellis  ,Books,38484.29,2,SUP0005,Theory,EXTRA_DATA
PRO2434,Jordan Kane,Clothing,,245,SUP0009,Hour,EXTRA_DATA
PRO2435,  Marc Williams  ,Furniture,11513.86,0,SUP0001,International,EXTRA_DATA
PRO2436,Stephanie Ibarra,Furniture,12143.99,233,SUP0002,Seven,EXTRA_DATA
PRO2437,Jessica Martinez,Books,1151.71,141,SUP0015,Though,EXTRA_DATA
PRO2438,Bradley Doyle,Furniture,36850.36,71,SUP0019,Reflect,EXTRA_DATA
PRO2439,Elizabeth Brown,books,13858.64,260,SUP0017,Congress,EXTRA_DATA
PRO2440,Valerie Thompson,Grocery,49589.75,38,SUP0005,White,EXTRA_DATA
PRO2441,Joan Porter,Electronics,28222.28,294,SUP0012,Task,EXTRA_DATA
PRO2442,John Rivera,Furniture,30835.79,36,SUP0018,Perform,EXTRA_DATA
PRO2443,Stacey Gomez,Sports,44496.21,173,SUP0015,Conference,EXTRA_DATA
PRO2444,Alexander Simmons,Sports,37799.9,201,SUP0017,History,EXTRA_DATA
PRO2445,Stephanie Velez,Furniture,27558.62,202,SUP0004,Student,EXTRA_DATA
PRO2446,Victoria Cummings,Furniture,33807.97,117,SUP0002,Artist,EXTRA_DATA
PRO2447,Robert Franklin,Grocery,12416.66,5,SUP0011,Participant,EXTRA_DATA
PRO2448,Jeremy Green,Electronics,,177,SUP0018,Art,EXTRA_DATA
PRO0532,Catherine Hayden,Sports,48531.57,13,SUP0020,Thus,EXTRA_DATA
PRO2450,  Jessica Brown  ,Books,27741.62,50,SUP0016,Level,EXTRA_DATA
PRO2451,Juan Caldwell,Grocery,42900.64,40,SUP0008,Should,EXTRA_DATA
PRO2452,Timothy Downs,SPORTS,32137.82,209,SUP0019,Doctor,EXTRA_DATA
PRO2453,Michael Powell,Electronics,0,158,SUP0014,How,EXTRA_DATA
PRO2454,Douglas Bennett,Electronics,27718.92,258,SUP0003,Job,EXTRA_DATA
PRO2455,Becky Spears,Grocery,28663.68,184,SUP0017,Paper,EXTRA_DATA
INVALID_22,Jacqueline Hernandez,Grocery,0,95,SUP0016,Such,EXTRA_DATA
PRO2457,Benjamin Alvarez,Electronics,41762.52,177,SUP0015,Nation,EXTRA_DATA
PRO2458,Tony Miller,Books,48040.85,0,SUP0008,Exactly,EXTRA_DATA
PRO2459,Rhonda Perry,Electronics,34545.42,228,SUP0006,Area,EXTRA_DATA
PRO2460,Nathan Johnson,clothing,35013.62,291,SUP0010,Hospital,EXTRA_DATA
PRO2461,Anthony Gregory,Furniture,6954.13,99,SUP0010,Left,EXTRA_DATA
PRO2462,  Linda Key  ,Furniture,11049.47,40,SUP0008,Indicate,EXTRA_DATA
PRO2463,  Ruben Jones  ,Electronics,23064.81,88,SUP0014,Property,EXTRA_DATA
PRO2464,James Schultz,Clothing,-1257.6,208,SUP0017,Establish,EXTRA_DATA
PRO2465,Amber Jackson,Sports,21250.34,242,SUP0013,Machine,EXTRA_DATA
PRO2466,Mark Davila,Grocery,37964.76,250,SUP0016,Claim,EXTRA_DATA
PRO2467,Holly Jackson,Grocery,38894.28,19,SUP0013,Information,EXTRA_DATA
PRO2468,  Christopher Nguyen  ,Clothing,6426.0,35,SUP0002,Matter,EXTRA_DATA
PRO2469,David Edwards,Books,Twenty Five Thousand,25,SUP0011,Activity,EXTRA_DATA
PRO2470,Taylor Arellano,Furniture,34023.33,159,SUP0003,Doctor,EXTRA_DATA
PRO2471,Julie Reese,Electronics,19079.04,30,SUP0020,Easy,EXTRA_DATA
PRO2472,Tina Simon,Sports,3005.68,288,SUP0005,Probably,EXTRA_DATA
PRO2473,Nicole Allen,electronics,29576.51,34,SUP0020,Different,EXTRA_DATA
PRO2474,Austin Hawkins,Sports,31069.36,263,SUP0020,Very,EXTRA_DATA
PRO2475,Carrie Vega,Grocery,20167.14,53,SUP0011,Run,EXTRA_DATA
PRO0947,Paul Bailey,Books,,248,SUP0014,Person,EXTRA_DATA
PRO2477,Tyler Brooks,Sports,38759.07,187,SUP0015,Show,EXTRA_DATA
PRO2478,Bradley Pearson,Furniture,41929.37,214,SUP0018,Phone,EXTRA_DATA
PRO2479,Taylor Smith,Sports,12227.37,203,SUP0017,Leader,EXTRA_DATA
PRO1719,Anthony Harrison,Clothing,35932.82,20,SUP0007,Professor,EXTRA_DATA
PRO2481,Julie Haynes,Furniture,-1042.23,157,SUP0004,Everybody,EXTRA_DATA
PRO2482,Charlene Love,Furniture,34648.19,232,SUP0012,Card,EXTRA_DATA
PRO2483,Michael Wood,Clothing,24259.73,114,SUP0005,Yard,EXTRA_DATA
INVALID_49,  Leonard Mason  ,Electronics,32883.15,195,SUP0014,Pattern,EXTRA_DATA
PRO2485,  Victor Mooney  ,Books,40497.2,293,SUP0012,Ten,EXTRA_DATA
PRO2486,  Christina Diaz  ,Furniture,27789.19,22,SUP0017,National,EXTRA_DATA
PRO2487,Shannon Williams,Grocery,4715.47,42,SUP0006,Nothing,EXTRA_DATA
PRO2488,Gail Best,Sports,37257.42,16,SUP0012,School,EXTRA_DATA
PRO2489,Karen Clay,Clothing,0,117,SUP0003,Lose,EXTRA_DATA
PRO2490,Cristina Ferguson,Books,41433.55,23,SUP0019,Door,EXTRA_DATA
PRO2491,Lisa Wells,Clothing,37636.5,91,SUP0014,Newspaper,EXTRA_DATA
PRO2492,Michael Lowe,Furniture,29830.99,16,SUP0015,Nature,EXTRA_DATA
PRO2493,Scott White,Books,6704.22,204,SUP0012,Allow,EXTRA_DATA
PRO2494,Rachel Webb,Electronics,33018.53,227,SUP0019,Analysis,EXTRA_DATA
PRO2495,Jasmine Morrison,Furniture,37098.58,154,SUP0010,Role,EXTRA_DATA
PRO2496,Patricia Miller,Electronics,11149.43,40,SUP0003,Congress,EXTRA_DATA
PRO2497,Amber Zhang,Sports,8817.84,167,SUP0010,Knowledge,EXTRA_DATA
PRO2498,Randall Scott,Sports,22785.49,110,SUP9999,Series,EXTRA_DATA
PRO2499,Richard Daniels,Sports,22337.62,9,SUP0015,Process,EXTRA_DATA
PRO2500,Kyle Hardy,Clothing,2656.88,130,SUP0008,Project,EXTRA_DATA
PRO2501,Scott Anderson,Books,-2464.99,8,SUP0012,Rest,EXTRA_DATA
PRO2448,Joe Benitez,Books,4507.21,220,SUP0015,After,EXTRA_DATA
PRO2503,Kristin Harris,Clothing,47323.35,277,SUP0016,Or,EXTRA_DATA
PRO2504,Lawrence Little,Electronics,49796.04,2,SUP0015,Join,EXTRA_DATA
PRO2505,Nathan Silva,Sports,28430.45,212,SUP0001,Little,EXTRA_DATA
PRO2506,Adrian Le,Electronics,47038.56,158,SUP0011,Find,EXTRA_DATA
INVALID_42,Michael Nelson,Clothing,36355.41,203,SUP0019,Mind,EXTRA_DATA
PRO2508,Crystal Jones,Grocery,-1346.33,65,SUP0008,Suffer,EXTRA_DATA
PRO2509,Jeffrey Peters,FURNITURE,5794.45,141,SUP0010,Night,EXTRA_DATA
PRO2510,William Romero,Books,44002.02,11,SUP0006,Think,EXTRA_DATA
PRO2511,Clifford Sutton,Sports,18984.71,128,SUP0015,Appear,EXTRA_DATA
PRO2512,Heather Gentry,Electronics,47617.5,275,SUP0014,Pull,EXTRA_DATA
INVALID_41,Jesse Mitchell,Electronics,28615.48,219,SUP0008,Certain,EXTRA_DATA
PRO2514,  Joanne Jacobs  ,Clothing,24953.15,237,SUP9999,Television,EXTRA_DATA
PRO2515,Sydney Hayes,Sports,33677.6,64,SUP0014,Physical,EXTRA_DATA
PRO2516,William Peterson,Clothing,10536.52,286,SUP9999,During,EXTRA_DATA
PRO2517,Robert Smith,Electronics,26556.04,74,SUP0016,Scientist,EXTRA_DATA
PRO2518,Derrick Chambers,Clothing,28194.09,109,SUP0018,Media,EXTRA_DATA
